Date,Open,High,Low,Close,Volume,Adj Close
2013-12-27,0.40,0.52,0.40,0.50,61100,0.50
2013-12-26,0.43,0.43,0.35,0.35,3000,0.35
2013-12-24,0.33,0.33,0.33,0.33,000,0.33
2013-12-23,0.30,0.50,0.30,0.33,115300,0.33
2013-12-20,0.29,0.30,0.28,0.28,58200,0.28
2013-12-19,0.28,0.28,0.28,0.28,000,0.28
2013-12-18,0.28,0.30,0.28,0.28,14500,0.28
2013-12-17,0.25,0.30,0.25,0.30,22900,0.30
2013-12-16,0.25,0.25,0.25,0.25,000,0.25
2013-12-13,0.25,0.25,0.25,0.25,000,0.25
2013-12-12,0.25,0.25,0.25,0.25,000,0.25
2013-12-11,0.25,0.25,0.25,0.25,34500,0.25
2013-12-10,0.21,0.24,0.21,0.24,6600,0.24
2013-12-09,0.22,0.23,0.22,0.23,5000,0.23
2013-12-06,0.20,0.20,0.20,0.20,5000,0.20
2013-12-05,0.23,0.23,0.23,0.23,000,0.23
2013-12-04,0.23,0.23,0.23,0.23,000,0.23
2013-12-03,0.23,0.23,0.23,0.23,5000,0.23
2013-12-02,0.23,0.23,0.20,0.20,10100,0.20
2013-11-29,0.23,0.23,0.23,0.23,000,0.23
2013-11-27,0.23,0.23,0.23,0.23,3400,0.23
2013-11-26,0.236,0.236,0.236,0.236,000,0.236
2013-11-25,0.236,0.236,0.236,0.236,3000,0.236
2013-11-22,0.23,0.23,0.23,0.23,3000,0.23
2013-11-21,0.21,0.21,0.21,0.21,000,0.21
2013-11-20,0.236,0.236,0.21,0.21,2500,0.21
2013-11-19,0.21,0.21,0.21,0.21,000,0.21
2013-11-18,0.21,0.21,0.21,0.21,000,0.21
2013-11-15,0.21,0.21,0.21,0.21,300,0.21
2013-11-14,0.23,0.23,0.23,0.23,000,0.23
2013-11-13,0.23,0.23,0.23,0.23,000,0.23
2013-11-12,0.23,0.23,0.23,0.23,000,0.23
2013-11-11,0.23,0.23,0.23,0.23,000,0.23
2013-11-08,0.21,0.23,0.21,0.23,10100,0.23
2013-11-07,0.215,0.215,0.215,0.215,3100,0.215
2013-11-06,0.23,0.23,0.23,0.23,000,0.23
2013-11-05,0.23,0.23,0.23,0.23,000,0.23
2013-11-04,0.23,0.23,0.23,0.23,000,0.23
2013-11-01,0.23,0.23,0.23,0.23,000,0.23
2013-10-31,0.23,0.23,0.23,0.23,000,0.23
2013-10-30,0.23,0.23,0.23,0.23,000,0.23
2013-10-29,0.23,0.23,0.23,0.23,2500,0.23
2013-10-28,0.24,0.24,0.23,0.23,12300,0.23
2013-10-25,0.22,0.22,0.22,0.22,10300,0.22
2013-10-24,0.21,0.21,0.21,0.21,000,0.21
2013-10-23,0.21,0.21,0.21,0.21,6000,0.21
2013-10-22,0.24,0.24,0.24,0.24,000,0.24
2013-10-21,0.20,0.24,0.20,0.24,15700,0.24
2013-10-18,0.22,0.22,0.22,0.22,10000,0.22
2013-10-17,0.21,0.22,0.21,0.22,14000,0.22
2013-10-16,0.17,0.17,0.17,0.17,18700,0.17
2013-10-15,0.17,0.17,0.17,0.17,40000,0.17
2013-10-14,0.151,0.151,0.151,0.151,000,0.151
2013-10-11,0.151,0.151,0.151,0.151,4500,0.151
2013-10-10,0.16,0.16,0.15,0.15,25900,0.15
2013-10-09,0.26,0.26,0.18,0.18,1600,0.18
2013-10-08,0.14,0.18,0.14,0.16,62000,0.16
2013-10-07,0.13,0.13,0.13,0.13,10000,0.13
2013-10-04,0.18,0.18,0.13,0.14,107500,0.14
2013-10-03,0.10,0.345,0.10,0.20,48600,0.20
2013-10-02,0.095,0.10,0.095,0.10,60000,0.10
