GameId,VisitingTeam,Inning,IsHomeAtBat,Outs,Balls,Strikes,PitchSequence,VisitorScore,HomeScore,BatterId,BattingHand,ResponsibleBatterId,ResponsibleBattingHand,PItcherId,PitcherHand,ResponsiblePitcher,ResponsiblePitcherHand,CatcherId,FirstBaseId,SecondBaseId,ThirdBaseId,ShortstopId,LeftFieldId,CenterFieldId,RightFieldId,RunnerOnFirstId,RunnerOnSecondId,RunnerOnThirdId,EventDescription,IsLeadOff,IsPinchHit,DefensePosition,LineupPosition,EventType,IsBatterEvent,IsAtBat,HitValue,IsSacHit,IsSacFly,OutsOnPlay,IsDoublePlay,IsTriplePlay,RbiOnPlay,IsWildPitch,IsPassedBall,FieldedByPosition,BattedBallType,IsBunt,IsFoul,HitLocation,NumberOfErrors,FirstErrorPlayer,FirstErrorType,SecondErrorPlayer,SecondErrorType,ThirdErrorPlayer,ThirdErrorType,BatterDestination,RunnerOnFirstDestination,RunnerOnSecondDestination,RunnerOnThirdDestination,PlayOnBatter,PlayOnRunnerOnFirst,PlayOnRunnerOnSecond,PlayOnRunnerOnThird,DoesRunnerOnFirstSteal,DoesRunnerOnSecondSteal,DoesRunnerOnThirdSteal,IsRunnerOnFirstCaughtStealing,IsRunnerOnSecondCaughtStealing,IsRunnerOnThirdCaughtStealing,IsPitchoutForRunnerOnFirst,IsPitchoutForRunnerOnSecond,IsPitchoutForRunnerOnThird,RespForFirstPitcherId,RespForSecondPitcherId,RespForThirdPitcherId,IsNewGame,IsEndGame,IsPinchRunnerOnFirst,IsPinchRunnerOnSecond,IsPinchRunnerOnThird,PlayerIdRemovedForPinchRunnerOnFirst,PlayerIdRemovedForPinchRunnerOnSecond,PlayerIdRemovedForPinchRunnerOnThird,BatterIdRemovedForPinchRunner,PositionOfBatterRemovedForPinchRunner,FieldPositionWithFirstPutOut,FieldPositionWithSecondPutOut,FieldPositionWIthThirdPutOut,FieldPositionWithFirstAssist,FieldPositionWithSecondAssist,FIeldPositionWithThirdAssist,FieldPositionWithFourthAssist,FieldPositionWithFifthAssist,EventNumber
PHI201507220,TBA,8,1,0,3,2,...BCBFBX,4,4,ruizc001,R,ruizc001,R,jepsk001,R,jepsk001,R,river003,lonej001,forsl001,longe001,elmoj001,dejed001,kierk001,guyeb001,,,,9/L+,T,F,2,7,2,T,T,0,F,F,1,F,F,0,F,F,9,L,F,F,,0,0,N,0,N,0,N,0,0,0,0,9,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,76
PHI201507220,TBA,8,1,1,1,0,BX,4,4,aschc001,L,aschc001,L,jepsk001,R,jepsk001,R,river003,lonej001,forsl001,longe001,elmoj001,dejed001,kierk001,guyeb001,,,,S7/L,F,F,7,8,20,T,T,1,F,F,0,F,F,0,F,F,7,L,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,77
PHI201507220,TBA,8,1,1,3,0,.BBBB,4,4,franm004,R,franm004,R,jepsk001,R,jepsk001,R,river003,lonej001,forsl001,longe001,elmoj001,dejed001,kierk001,guyeb001,aschc001,,,W.1-2,F,T,11,9,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,2,0,0,,,,,F,F,F,F,F,F,F,F,F,jepsk001,,,F,F,F,F,F,,,,gilek001,1,0,0,0,0,0,0,0,0,78
PHI201507220,TBA,8,1,1,3,1,BBCBX,4,4,reveb001,L,reveb001,L,jepsk001,R,jepsk001,R,river003,lonej001,forsl001,longe001,elmoj001,dejed001,kierk001,guyeb001,franm004,aschc001,,S7/G.2-3;1-2,F,F,8,1,20,T,T,1,F,F,0,F,F,0,F,F,7,G,F,F,,0,0,N,0,N,0,N,1,2,3,0,,,,,F,F,F,F,F,F,F,F,F,jepsk001,jepsk001,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,79
PHI201507220,TBA,8,1,1,1,1,BSX,4,4,galvf001,L,galvf001,L,jepsk001,R,jepsk001,R,river003,lonej001,forsl001,longe001,elmoj001,dejed001,kierk001,guyeb001,reveb001,franm004,aschc001,3(B)2(3)/GDP/MREV,F,F,6,2,2,T,T,0,F,F,2,T,F,0,F,F,3,G,F,F,,0,0,N,0,N,0,N,0,1,2,0,3,,,32,F,F,F,F,F,F,F,F,F,jepsk001,jepsk001,jepsk001,F,F,F,F,F,,,,,0,3,2,0,3,0,0,0,0,80
PHI201507220,TBA,9,0,0,3,0,.BBBB,4,4,forsl001,R,forsl001,R,papej001,R,papej001,R,ruizc001,howar001,hernc005,blana001,galvf001,aschc001,reveb001,browd004,,,,W,T,F,4,4,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,81
PHI201507220,TBA,9,0,0,0,0,X,4,4,dejed001,L,dejed001,L,papej001,R,papej001,R,ruizc001,howar001,hernc005,blana001,galvf001,aschc001,reveb001,browd004,forsl001,,,S8/L-.1-3,F,F,7,5,20,T,T,1,F,F,0,F,F,0,F,F,8,L,F,F,,0,0,N,0,N,0,N,1,3,0,0,,,,,F,F,F,F,F,F,F,F,F,papej001,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,82
PHI201507220,TBA,9,0,0,0,2,CFX,4,4,lonej001,L,lonej001,L,papej001,R,papej001,R,ruizc001,howar001,hernc005,blana001,galvf001,aschc001,reveb001,browd004,dejed001,,forsl001,43(B)634(1)/GDP.3-3,F,F,3,6,2,T,T,0,F,F,2,T,F,0,F,F,4,G,F,F,,0,0,N,0,N,0,N,0,0,0,3,43,3634,,,F,F,F,F,F,F,F,F,F,papej001,,papej001,F,F,F,F,F,,,,,0,3,4,0,4,3,6,0,0,83
PHI201507220,TBA,9,0,2,0,1,MX,4,4,elmoj001,R,elmoj001,R,papej001,R,papej001,R,ruizc001,howar001,hernc005,blana001,galvf001,aschc001,reveb001,browd004,,,forsl001,53/G-,F,F,6,7,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,0,0,3,53,,,,F,F,F,F,F,F,F,F,F,,,papej001,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,84
PHI201507220,TBA,9,1,0,0,0,.X,4,4,hernc005,L,hernc005,L,boxbb001,R,boxbb001,R,river003,lonej001,forsl001,longe001,elmoj001,dejed001,kierk001,guyeb001,,,,8/F,T,F,4,3,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,8,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,8,0,0,0,0,0,0,0,85
PHI201507220,TBA,9,1,1,0,1,CX,4,4,howar001,L,howar001,L,boxbb001,R,boxbb001,R,river003,lonej001,forsl001,longe001,elmoj001,dejed001,kierk001,guyeb001,,,,3/L,F,F,3,4,2,T,T,0,F,F,1,F,F,0,F,F,3,L,F,F,,0,0,N,0,N,0,N,0,0,0,0,3,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,0,0,0,0,0,86
PHI201507220,TBA,9,1,2,2,2,SCBFBX,4,4,blana001,L,blana001,L,boxbb001,R,boxbb001,R,river003,lonej001,forsl001,longe001,elmoj001,dejed001,kierk001,guyeb001,,,,31/G,F,F,5,5,2,T,T,0,F,F,1,F,F,0,F,F,3,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,31,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,1,0,0,3,0,0,0,0,87
PHI201507220,TBA,10,0,0,1,1,BFX,4,4,river003,R,river003,R,papej001,R,papej001,R,ruizc001,howar001,hernc005,blana001,galvf001,aschc001,reveb001,browd004,,,,63/G,T,F,2,8,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,88
PHI201507220,TBA,10,0,1,1,1,BSX,4,4,kierk001,L,kierk001,L,papej001,R,papej001,R,ruizc001,howar001,hernc005,blana001,galvf001,aschc001,reveb001,browd004,,,,63/G,F,F,8,9,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,89
PHI201507220,TBA,10,0,2,0,2,FFFS,4,4,guyeb001,R,guyeb001,R,papej001,R,papej001,R,ruizc001,howar001,hernc005,blana001,galvf001,aschc001,reveb001,browd004,,,,K,F,F,9,1,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,2,0,0,0,0,0,0,0,90
PHI201507220,TBA,10,1,0,2,2,SBTBFFX,4,4,browd004,L,browd004,L,boxbb001,R,boxbb001,R,river003,lonej001,forsl001,longe001,elmoj001,dejed001,kierk001,guyeb001,,,,S7/L-,T,F,9,6,20,T,T,1,F,F,0,F,F,0,F,F,7,L,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,91
PHI201507220,TBA,10,1,0,1,0,BX,4,4,ruizc001,R,ruizc001,R,boxbb001,R,boxbb001,R,river003,lonej001,forsl001,longe001,elmoj001,dejed001,kierk001,guyeb001,browd004,,,14/BG/SH.1-2,F,F,2,7,2,T,F,0,T,F,1,F,F,0,F,F,1,G,T,F,,0,0,N,0,N,0,N,0,2,0,0,14,,,,F,F,F,F,F,F,F,F,F,boxbb001,,,F,F,F,F,F,,,,,0,4,0,0,1,0,0,0,0,92
PHI201507220,TBA,10,1,1,1,0,*BX,4,4,aschc001,L,aschc001,L,boxbb001,R,boxbb001,R,river003,lonej001,forsl001,longe001,elmoj001,dejed001,kierk001,guyeb001,,browd004,,13/G-,F,F,7,8,2,T,T,0,F,F,1,F,F,0,F,F,1,G,F,F,,0,0,N,0,N,0,N,0,0,2,0,13,,,,F,F,F,F,F,F,F,F,F,,boxbb001,,F,F,F,F,F,,,,,0,3,0,0,1,0,0,0,0,93
PHI201507220,TBA,10,1,2,2,2,.BFSF*BFFFFFX,4,4,herro001,L,herro001,L,boxbb001,R,boxbb001,R,river003,lonej001,forsl001,longe001,elmoj001,dejed001,kierk001,guyeb001,,browd004,,S7/L.2-H,F,T,11,9,20,T,T,1,F,F,0,F,F,1,F,F,7,L,F,F,,0,0,N,0,N,0,N,1,0,4,0,,,,,F,F,F,F,F,F,F,F,F,,boxbb001,,F,T,F,F,F,,,,papej001,1,0,0,0,0,0,0,0,0,94
PHI201507300,ATL,1,0,0,2,1,BBCX,0,0,markn001,L,markn001,L,haraa001,R,haraa001,R,ruizc001,howar001,hernc005,franm004,galvf001,reveb001,herro001,browd004,,,,7/F,T,F,9,1,2,T,T,0,F,F,1,F,F,0,F,F,7,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,7,,,,F,F,F,F,F,F,F,F,F,,,,T,F,F,F,F,,,,,0,7,0,0,0,0,0,0,0,1
PHI201507300,ATL,1,0,1,3,2,BSBFFBX,0,0,maybc001,R,maybc001,R,haraa001,R,haraa001,R,ruizc001,howar001,hernc005,franm004,galvf001,reveb001,herro001,browd004,,,,9/F-,F,F,8,2,2,T,T,0,F,F,1,F,F,0,F,F,9,F,F,F,,0,0,N,0,N,0,N,0,0,0,0,9,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,9,0,0,0,0,0,0,0,2
PHI201507300,ATL,1,0,2,2,2,BBFFFX,0,0,freef001,L,freef001,L,haraa001,R,haraa001,R,ruizc001,howar001,hernc005,franm004,galvf001,reveb001,herro001,browd004,,,,53/G,F,F,3,3,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,53,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,3
PHI201507300,ATL,1,1,0,1,2,CFFBX,0,0,reveb001,L,reveb001,L,mills001,R,mills001,R,piera001,freef001,petej002,johnc003,simma001,garca004,maybc001,markn001,,,,S1/G-,T,F,7,1,20,T,T,1,F,F,0,F,F,0,F,F,1,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,4
PHI201507300,ATL,1,1,0,0,0,1X,0,0,hernc005,L,hernc005,L,mills001,R,mills001,R,piera001,freef001,petej002,johnc003,simma001,garca004,maybc001,markn001,reveb001,,,23/BG/SH.1-2,F,F,4,2,2,T,F,0,T,F,1,F,F,0,F,F,2,G,T,F,,0,0,N,0,N,0,N,0,2,0,0,23,,,,F,F,F,F,F,F,F,F,F,mills001,,,F,F,F,F,F,,,,,0,3,0,0,2,0,0,0,0,5
PHI201507300,ATL,1,1,1,0,0,X,0,0,franm004,R,franm004,R,mills001,R,mills001,R,piera001,freef001,petej002,johnc003,simma001,garca004,maybc001,markn001,,reveb001,,53/G,F,F,5,3,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,0,0,2,0,53,,,,F,F,F,F,F,F,F,F,F,,mills001,,F,F,F,F,F,,,,,0,3,0,0,5,0,0,0,0,6
PHI201507300,ATL,1,1,2,3,2,BSCBBB,0,0,howar001,L,howar001,L,mills001,R,mills001,R,piera001,freef001,petej002,johnc003,simma001,garca004,maybc001,markn001,,reveb001,,W,F,F,3,4,14,T,F,0,F,F,0,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,1,0,2,0,,,,,F,F,F,F,F,F,F,F,F,,mills001,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,7
