GameId,VisitingTeam,Inning,IsHomeAtBat,Outs,Balls,Strikes,PitchSequence,VisitorScore,HomeScore,BatterId,BattingHand,ResponsibleBatterId,ResponsibleBattingHand,PItcherId,PitcherHand,ResponsiblePitcher,ResponsiblePitcherHand,CatcherId,FirstBaseId,SecondBaseId,ThirdBaseId,ShortstopId,LeftFieldId,CenterFieldId,RightFieldId,RunnerOnFirstId,RunnerOnSecondId,RunnerOnThirdId,EventDescription,IsLeadOff,IsPinchHit,DefensePosition,LineupPosition,EventType,IsBatterEvent,IsAtBat,HitValue,IsSacHit,IsSacFly,OutsOnPlay,IsDoublePlay,IsTriplePlay,RbiOnPlay,IsWildPitch,IsPassedBall,FieldedByPosition,BattedBallType,IsBunt,IsFoul,HitLocation,NumberOfErrors,FirstErrorPlayer,FirstErrorType,SecondErrorPlayer,SecondErrorType,ThirdErrorPlayer,ThirdErrorType,BatterDestination,RunnerOnFirstDestination,RunnerOnSecondDestination,RunnerOnThirdDestination,PlayOnBatter,PlayOnRunnerOnFirst,PlayOnRunnerOnSecond,PlayOnRunnerOnThird,DoesRunnerOnFirstSteal,DoesRunnerOnSecondSteal,DoesRunnerOnThirdSteal,IsRunnerOnFirstCaughtStealing,IsRunnerOnSecondCaughtStealing,IsRunnerOnThirdCaughtStealing,IsPitchoutForRunnerOnFirst,IsPitchoutForRunnerOnSecond,IsPitchoutForRunnerOnThird,RespForFirstPitcherId,RespForSecondPitcherId,RespForThirdPitcherId,IsNewGame,IsEndGame,IsPinchRunnerOnFirst,IsPinchRunnerOnSecond,IsPinchRunnerOnThird,PlayerIdRemovedForPinchRunnerOnFirst,PlayerIdRemovedForPinchRunnerOnSecond,PlayerIdRemovedForPinchRunnerOnThird,BatterIdRemovedForPinchRunner,PositionOfBatterRemovedForPinchRunner,FieldPositionWithFirstPutOut,FieldPositionWithSecondPutOut,FieldPositionWIthThirdPutOut,FieldPositionWithFirstAssist,FieldPositionWithSecondAssist,FIeldPositionWithThirdAssist,FieldPositionWithFourthAssist,FieldPositionWithFifthAssist,EventNumber
SFN201505070,MIA,7,1,2,1,2,.C*BFX,6,2,sanch002,L,sanch002,L,hared001,R,hared001,R,realj001,morsm001,gordd002,pradm001,hecha001,suzui001,ozunm001,stanm004,,duffm002,,8/F,F,T,11,9,2,T,T,0,F,F,1,F,F,0,F,F,8,F,F,F,,0,0,N,0,N,0,N,0,0,2,0,8,,,,F,F,F,F,F,F,F,F,F,,hared001,,F,F,F,F,F,,,,kontg001,1,8,0,0,0,0,0,0,0,61
SFN201505070,MIA,8,0,0,0,2,.CCFX,6,2,realj001,R,realj001,R,machj002,R,machj002,R,poseb001,beltb001,panij002,duffm002,crawb001,aokin001,pagaa001,maxwj002,,,,63/G,T,F,2,7,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,62
SFN201505070,MIA,8,0,1,2,2,CBCBX,6,2,hecha001,R,hecha001,R,machj002,R,machj002,R,poseb001,beltb001,panij002,duffm002,crawb001,aokin001,pagaa001,maxwj002,,,,63/G,F,F,6,8,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,63
SFN201505070,MIA,8,0,2,2,2,.CSBBS,6,2,brigr001,L,brigr001,L,machj002,R,machj002,R,poseb001,beltb001,panij002,duffm002,crawb001,aokin001,pagaa001,maxwj002,,,,K,F,T,11,9,3,T,T,0,F,F,1,F,F,0,F,F,0,,F,F,,0,0,N,0,N,0,N,0,0,0,0,2,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,hared001,1,2,0,0,0,0,0,0,0,64
SFN201505070,MIA,8,1,0,1,2,.BFCX,6,2,aokin001,L,aokin001,L,dunnm002,L,dunnm002,L,realj001,morsm001,gordd002,pradm001,hecha001,suzui001,ozunm001,stanm004,,,,63/G,T,F,7,1,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,0,0,0,63,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,65
SFN201505070,MIA,8,1,1,2,0,BBX,6,2,panij002,L,panij002,L,dunnm002,L,dunnm002,L,realj001,morsm001,gordd002,pradm001,hecha001,suzui001,ozunm001,stanm004,,,,S7/L,F,F,4,2,20,T,T,1,F,F,0,F,F,0,F,F,7,L,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,66
SFN201505070,MIA,8,1,1,0,2,CFFFX,6,2,pagaa001,R,pagaa001,R,dunnm002,L,dunnm002,L,realj001,morsm001,gordd002,pradm001,hecha001,suzui001,ozunm001,stanm004,panij002,,,64(1)/FO/G-,F,F,8,3,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,64,,,F,F,F,F,F,F,F,F,F,dunnm002,,,F,F,F,F,F,,,,,0,4,0,0,6,0,0,0,0,67
SFN201505070,MIA,8,1,2,0,2,FCX,6,2,poseb001,R,poseb001,R,dunnm002,L,dunnm002,L,realj001,morsm001,gordd002,pradm001,hecha001,suzui001,ozunm001,stanm004,pagaa001,,,54(1)/FO/G,F,F,2,4,2,T,T,0,F,F,1,F,F,0,F,F,5,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,54,,,F,F,F,F,F,F,F,F,F,dunnm002,,,F,F,F,F,F,,,,,0,4,0,0,5,0,0,0,0,68
SFN201505070,MIA,9,0,0,0,1,.SX,6,2,gordd002,L,gordd002,L,affej001,L,affej001,L,poseb001,beltb001,panij002,duffm002,crawb001,aokin001,pagaa001,maxwj002,,,,S7/G-,T,F,4,1,20,T,T,1,F,F,0,F,F,0,F,F,7,G,F,F,,0,0,N,0,N,0,N,1,0,0,0,,,,,F,F,F,F,F,F,F,F,F,,,,F,F,F,F,F,,,,,0,0,0,0,0,0,0,0,0,69
SFN201505070,MIA,9,0,0,2,2,CCBB1X,6,2,pradm001,R,pradm001,R,affej001,L,affej001,L,poseb001,beltb001,panij002,duffm002,crawb001,aokin001,pagaa001,maxwj002,gordd002,,,63/G-.1-2,F,F,5,2,2,T,T,0,F,F,1,F,F,0,F,F,6,G,F,F,,0,0,N,0,N,0,N,0,2,0,0,63,,,,F,F,F,F,F,F,F,F,F,affej001,,,F,F,F,F,F,,,,,0,3,0,0,6,0,0,0,0,70
